video_id,nicho_tribu,producto_mercadona,titulo,hashtags,url_video,fecha_publicacion,vistas,likes,comentarios
V00116,Familia Numerosa,Pasta Espagueti (1kg),Tuppers para Toda la Semana Familiar,"#packahorro, #recetasencasa, #mercadona",https://www.tiktok.com/@misfamiliafood/video/782144685803110829,2025-08-01 14:04:48,32553,2239,126
V00117,Gym Enthusiast,Claras de Huevo,Cena FIT en 10 minutos,"#volumen, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/750992092370509651,2025-05-27 14:04:48,73376,3741,445
V00118,Vegano,Hamburguesas Vegetales (Sabor X),Postres Veganos Ricos y Rápidos,"#mercadona, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/742424297293949650,2025-06-30 14:04:48,161490,5693,506
V00119,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),La Mejor Proteína Barata de Hacendado,"#volumen, #proteina, #recetasfit, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/798937181062511925,2025-06-14 14:04:48,32748,2348,159
V00120,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),La Mejor Proteína Barata de Hacendado,"#volumen, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/767498673746922941,2025-11-10 14:04:48,157932,7268,1053
V00121,Celíaco/Intolerancias,Leche Sin Lactosa,Mi Compra CERO LACTOSA,"#singluten, #glutenfree, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/700106898477544063,2025-10-11 14:04:48,10094,736,80
V00122,Eco-Friendly,Detergente Ecológico,Mi Compra a Granel,"#productosverdes, #plasticfree, #bio, #zerowaste, #mercadona",https://www.tiktok.com/@eco_hacks/video/717500245750680925,2025-10-06 14:04:48,27069,792,112
V00123,Eco-Friendly,Arroz Integral BIO,Alternativas Sostenibles en el Baño,"#zerowaste, #bio, #ecofriendly, #mercadona",https://www.tiktok.com/@eco_hacks/video/715253965140007511,2025-09-13 14:04:48,11188,248,15
V00124,Vegano,Garbanzos Cocidos (Bote),Alternativas Vegetales TOP en el Súper,"#recetasveganas, #vegano, #mercadona, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/748807610370375563,2025-07-28 14:04:48,76158,4532,248
V00125,Vegano,Tofu Ecológico Hacendado,Tofu Revuelto Épico,"#tofu, #mercadona, #tofuecológicohacendado",https://www.tiktok.com/@veganlife_es/video/774554311795843215,2025-10-15 14:04:48,90312,4186,235
V00126,Vegano,Hummus Clásico,Tofu Revuelto Épico,"#recetasveganas, #mercadona, #singluten, #vegano, #hacendado",https://www.tiktok.com/@veganlife_es/video/732530814202450476,2025-06-03 14:04:48,219485,15746,1901
V00127,Vegano,Garbanzos Cocidos (Bote),Tofu Revuelto Épico,"#singluten, #tofu, #recetasveganas, #plantbased, #hacendado",https://www.tiktok.com/@veganlife_es/video/771574968609914195,2025-05-14 14:04:48,81620,5004,622
V00128,Eco-Friendly,Detergente Ecológico,Alternativas Sostenibles en el Baño,"#bio, #productosverdes, #zerowaste, #ecofriendly, #mercadona",https://www.tiktok.com/@eco_hacks/video/765550175637421583,2025-05-20 14:04:48,26658,1328,168
V00129,Gourmet/Premium,Jamón Ibérico Loncheado,Catando el Queso Manchego Curado,"#gourmet, #cata, #aove, #jamónibéricoloncheado",https://www.tiktok.com/@gourmet_reviews/video/741887887716945574,2025-09-05 14:04:48,17565,504,47
V00130,Eco-Friendly,Arroz Integral BIO,Productos Zero Waste de Mercadona,"#ecofriendly, #productosverdes, #zerowaste, #mercadona",https://www.tiktok.com/@eco_hacks/video/758615641642727559,2025-10-20 14:04:48,45990,1749,181
V00131,Vegano,Hummus Clásico,Tofu Revuelto Épico,"#recetasveganas, #mercadona, #tofu, #mercadona",https://www.tiktok.com/@veganlife_es/video/754790317026408405,2025-07-20 14:04:48,129100,6428,943
V00132,Gym Enthusiast,Queso Fresco Batido 0%,Receta Post-Entreno Proteica,"#mercadona, #volumen, #gymtok, #mercadona",https://www.tiktok.com/@gymfoodie/video/785592461806307685,2025-09-10 14:04:48,49402,1704,238
V00133,Vegano,Hummus Clásico,Tofu Revuelto Épico,"#plantbased, #recetasveganas, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/788283174357331167,2025-08-13 14:04:48,64206,2331,171
V00134,Gym Enthusiast,Queso Fresco Batido 0%,La Mejor Proteína Barata de Hacendado,"#gymtok, #volumen, #proteina, #mercadona",https://www.tiktok.com/@gymfoodie/video/769901426483339837,2025-08-28 14:04:48,83280,2828,303
V00135,Vegano,Hamburguesas Vegetales (Sabor X),Tofu Revuelto Épico,"#recetasveganas, #tofu, #mercadona, #vegano",https://www.tiktok.com/@veganlife_es/video/761497645376582415,2025-09-10 14:04:48,78735,2527,211
V00136,Celíaco/Intolerancias,Leche Sin Lactosa,Mi Compra CERO LACTOSA,"#glutenfree, #apto, #singluten, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/795458173668545955,2025-06-03 14:04:48,44268,1460,119
V00137,Vegano,Bebida de Avena BIO,Postres Veganos Ricos y Rápidos,"#vegano, #mercadona, #singluten, #plantbased",https://www.tiktok.com/@veganlife_es/video/731117477125543400,2025-09-25 14:04:48,40540,1850,268
V00138,Vegano,Hamburguesas Vegetales (Sabor X),Tofu Revuelto Épico,"#tofu, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/765631253718786875,2025-05-25 14:04:48,25955,560,54
V00139,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Receta Post-Entreno Proteica,"#proteina, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/798251613004054323,2025-10-21 14:04:48,219655,9037,1190
V00140,Gym Enthusiast,Pechuga de Pavo Loncheada,La Mejor Proteína Barata de Hacendado,"#mercadona, #gymtok, #fitness, #recetasfit, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/798515715443462284,2025-10-08 14:04:48,149348,3981,297
V00141,Vegano,Hamburguesas Vegetales (Sabor X),Postres Veganos Ricos y Rápidos,"#recetasveganas, #vegano, #singluten, #plantbased, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/759237437419333782,2025-07-20 14:04:48,49255,1837,131
V00142,Celíaco/Intolerancias,Pan de Molde Sin Gluten,Pan Sin Gluten que Sabe a Pan Real,"#apto, #sinlactosa, #singluten, #intolerancia, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/796563863405915543,2025-09-12 14:04:48,38289,2829,226
V00143,Conveniente/Express,Bandeja de Sushi,Tuppers de la Semana para Solteros,"#express, #rapido, #mercadona",https://www.tiktok.com/@quickmeals_es/video/785898431874651687,2025-06-29 14:04:48,106320,5008,599
V00144,Familia Numerosa,Arroz Redondo (Saco 5kg),Tuppers para Toda la Semana Familiar,"#organizacion, #packahorro, #recetasencasa",https://www.tiktok.com/@misfamiliafood/video/782338383356617379,2025-07-18 14:04:48,46845,3718,227
V00145,Celíaco/Intolerancias,Pan de Molde Sin Gluten,Postres aptos para Celíacos,"#singluten, #glutenfree, #celiaco, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/730495186262809463,2025-09-20 14:04:48,10326,654,41
V00146,Vegano,Garbanzos Cocidos (Bote),Tofu Revuelto Épico,"#mercadona, #vegano, #tofu, #singluten, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/704039693174396510,2025-07-23 14:04:48,145444,2984,169
V00147,Vegano,Tofu Ecológico Hacendado,Alternativas Vegetales TOP en el Súper,"#recetasveganas, #vegano, #plantbased, #tofu, #hacendado, #tofuecológicohacendado",https://www.tiktok.com/@veganlife_es/video/747305897286120798,2025-05-28 14:04:48,35625,2411,211
V00148,Gym Enthusiast,Crema de Cacahuete Natural,Cena FIT en 10 minutos,"#fitness, #mercadona, #gymtok, #hacendado, #cremadecacahuetenatural",https://www.tiktok.com/@gymfoodie/video/740766991596986586,2025-08-25 14:04:48,43028,1049,88
V00149,Eco-Friendly,Arroz Integral BIO,Alternativas Sostenibles en el Baño,"#productosverdes, #bio, #arrozintegralbio",https://www.tiktok.com/@eco_hacks/video/734103298767896772,2025-07-04 14:04:48,8511,232,12
V00150,Celíaco/Intolerancias,Galletas de Arroz,Pan Sin Gluten que Sabe a Pan Real,"#singluten, #celiaco, #sinlactosa, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/749772575919128572,2025-10-09 14:04:48,44468,1540,141
V00151,Familia Numerosa,Arroz Redondo (Saco 5kg),Compra Mensual en Mercadona (MAXI CESTA),"#familia, #comprasemanal, #recetasencasa, #granel, #mercadona",https://www.tiktok.com/@misfamiliafood/video/746872773202579370,2025-10-26 14:04:48,7564,322,41
V00152,Celíaco/Intolerancias,Pan Tostado Sin Gluten,Pan Sin Gluten que Sabe a Pan Real,"#celiaco, #apto, #mercadona, #pantostadosingluten",https://www.tiktok.com/@celiaco_reviews/video/758571792064842810,2025-10-21 14:04:48,9146,471,49
V00153,Familia Numerosa,Huevos Talla L (Docena),Recetas de Pasta que Encantan a Todos,"#familia, #comprasemanal, #huevostallal",https://www.tiktok.com/@misfamiliafood/video/746792126733532470,2025-09-18 14:04:48,38976,2129,280
V00154,Familia Numerosa,Huevos Talla L (Docena),Compra Mensual en Mercadona (MAXI CESTA),"#comprasemanal, #familia, #granel, #recetasencasa, #mercadona",https://www.tiktok.com/@misfamiliafood/video/759882394094358124,2025-06-15 14:04:48,10262,238,17
V00155,Conveniente/Express,Tortilla de Patatas Envasada,Tuppers de la Semana para Solteros,"#ahorratiempo, #express, #soltero, #mercadona",https://www.tiktok.com/@quickmeals_es/video/710607235283199515,2025-08-18 14:04:48,37908,2037,102
V00156,Vegano,Bebida de Avena BIO,Tofu Revuelto Épico,"#mercadona, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/702807969055650650,2025-06-29 14:04:48,81544,2782,335
V00157,Conveniente/Express,Pizza Congelada Variada,Cena por Menos de 5€ y en 5 Minutos,"#express, #ahorratiempo, #rapido, #hacendado",https://www.tiktok.com/@quickmeals_es/video/793032199164861490,2025-06-04 14:04:48,87505,5557,614
V00158,Celíaco/Intolerancias,Leche Sin Lactosa,Mi Compra CERO LACTOSA,"#singluten, #sinlactosa, #intolerancia, #celiaco, #mercadona, #lechesinlactosa",https://www.tiktok.com/@celiaco_reviews/video/759894032243110480,2025-09-14 14:04:48,29972,1911,162
V00159,Gym Enthusiast,Pechuga de Pavo Loncheada,La Mejor Proteína Barata de Hacendado,"#recetasfit, #gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/726516691783377885,2025-06-03 14:04:48,108090,6068,607
V00160,Vegano,Bebida de Avena BIO,Alternativas Vegetales TOP en el Súper,"#recetasveganas, #vegano, #plantbased, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/782642129584381879,2025-08-24 14:04:48,109630,5693,829
V00161,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Cena FIT en 10 minutos,"#volumen, #mercadona, #gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/782592771236765372,2025-06-04 14:04:48,46970,3547,256
V00162,Celíaco/Intolerancias,Pasta de Maíz/Arroz (Sin Gluten),Mi Compra CERO LACTOSA,"#sinlactosa, #apto, #intolerancia, #singluten, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/786997547811250830,2025-06-24 14:04:48,17303,899,106
V00163,Celíaco/Intolerancias,Pan de Molde Sin Gluten,Postres aptos para Celíacos,"#sinlactosa, #glutenfree, #intolerancia, #celiaco, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/727099781304775536,2025-06-26 14:04:48,8359,319,24
V00164,Vegano,Hummus Clásico,Postres Veganos Ricos y Rápidos,"#vegano, #tofu, #recetasveganas, #singluten, #mercadona, #hummusclásico",https://www.tiktok.com/@veganlife_es/video/724356533577229840,2025-07-29 14:04:48,144663,3831,363
V00165,Vegano,Garbanzos Cocidos (Bote),Tofu Revuelto Épico,"#singluten, #mercadona, #recetasveganas, #plantbased, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/752002908334688955,2025-09-10 14:04:48,94776,4046,591
V00166,Eco-Friendly,Huevos Ecológicos (L),Productos Zero Waste de Mercadona,"#zerowaste, #productosverdes, #sostenible, #bio, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/731227183061509858,2025-07-06 14:04:48,17689,445,59
V00167,Eco-Friendly,Arroz Integral BIO,Mi Compra a Granel,"#zerowaste, #sostenible, #productosverdes, #bio, #arrozintegralbio",https://www.tiktok.com/@eco_hacks/video/704014696733538968,2025-08-29 14:04:48,11041,634,91
V00168,Gym Enthusiast,Queso Fresco Batido 0%,Receta Post-Entreno Proteica,"#mercadona, #proteina, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/747240661723690293,2025-05-29 14:04:48,88300,2425,299
V00169,Eco-Friendly,Bolsas Reutilizables Fruta,Mi Compra a Granel,"#productosverdes, #plasticfree, #zerowaste, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/716141998949374166,2025-09-03 14:04:48,7347,275,28
V00170,Vegano,Bebida de Avena BIO,Alternativas Vegetales TOP en el Súper,"#recetasveganas, #tofu, #mercadona, #plantbased, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/744932301289397273,2025-08-23 14:04:48,35988,1136,152
V00171,Gym Enthusiast,Claras de Huevo,Receta Post-Entreno Proteica,"#mercadona, #gymtok, #recetasfit, #proteina, #hacendado, #clarasdehuevo",https://www.tiktok.com/@gymfoodie/video/770679766945074652,2025-10-05 14:04:48,65274,1321,69
V00172,Gym Enthusiast,Crema de Cacahuete Natural,Cena FIT en 10 minutos,"#recetasfit, #volumen, #fitness, #mercadona, #hacendado, #cremadecacahuetenatural",https://www.tiktok.com/@gymfoodie/video/799283913231828791,2025-10-11 14:04:48,45340,3463,316
V00173,Gym Enthusiast,Pechuga de Pavo Loncheada,Cena FIT en 10 minutos,"#mercadona, #gymtok, #recetasfit, #hacendado, #pechugadepavoloncheada",https://www.tiktok.com/@gymfoodie/video/766340515619902338,2025-08-02 14:04:48,171085,12278,1826
V00174,Vegano,Garbanzos Cocidos (Bote),Tofu Revuelto Épico,"#plantbased, #recetasveganas, #tofu, #singluten",https://www.tiktok.com/@veganlife_es/video/787890687459952114,2025-10-19 14:04:48,84460,5191,698
V00175,Gym Enthusiast,Pechuga de Pavo Loncheada,Cena FIT en 10 minutos,"#volumen, #fitness, #hacendado",https://www.tiktok.com/@gymfoodie/video/767289483129435399,2025-07-07 14:04:48,175860,5697,700
V00176,Eco-Friendly,Arroz Integral BIO,Mi Compra a Granel,"#plasticfree, #bio, #hacendado",https://www.tiktok.com/@eco_hacks/video/781259240785847868,2025-06-03 14:04:48,37839,1644,114
V00177,Vegano,Bebida de Avena BIO,Tofu Revuelto Épico,"#tofu, #recetasveganas, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/736229761139503713,2025-08-19 14:04:48,149676,5434,337
V00178,Gym Enthusiast,Queso Fresco Batido 0%,La Mejor Proteína Barata de Hacendado,"#recetasfit, #volumen, #proteina, #gymtok, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/723220606516724234,2025-06-10 14:04:48,62950,4363,541
V00179,Gym Enthusiast,Pechuga de Pavo Loncheada,Cena FIT en 10 minutos,"#recetasfit, #fitness, #volumen, #proteina, #hacendado",https://www.tiktok.com/@gymfoodie/video/733896062056786275,2025-07-25 14:04:48,41040,1400,125
V00180,Vegano,Tofu Ecológico Hacendado,Tofu Revuelto Épico,"#recetasveganas, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/753534162343424751,2025-05-25 14:04:48,22900,1361,118
V00181,Eco-Friendly,Detergente Ecológico,Alternativas Sostenibles en el Baño,"#ecofriendly, #plasticfree, #bio, #productosverdes, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/783734881353893755,2025-10-23 14:04:48,34887,989,66
V00182,Vegano,Bebida de Avena BIO,Postres Veganos Ricos y Rápidos,"#plantbased, #recetasveganas, #vegano, #singluten, #mercadona, #bebidadeavenabio",https://www.tiktok.com/@veganlife_es/video/768732196082367599,2025-08-13 14:04:48,21408,538,53
V00183,Gym Enthusiast,Queso Fresco Batido 0%,Cena FIT en 10 minutos,"#gymtok, #mercadona, #proteina, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/735420658225957157,2025-09-18 14:04:48,55914,1850,188
V00184,Vegano,Bebida de Avena BIO,Postres Veganos Ricos y Rápidos,"#mercadona, #vegano",https://www.tiktok.com/@veganlife_es/video/756374623723294809,2025-08-05 14:04:48,146028,10792,615
V00185,Gourmet/Premium,Queso Curado Añejo,Ideas para una Cena Romántica Premium,"#delicatessen, #cata, #mercadona, #quesocuradoañejo",https://www.tiktok.com/@gourmet_reviews/video/738093442760519755,2025-06-30 14:04:48,35647,779,66
V00186,Eco-Friendly,Huevos Ecológicos (L),Alternativas Sostenibles en el Baño,"#sostenible, #zerowaste, #productosverdes, #ecofriendly, #mercadona, #huevosecológicos",https://www.tiktok.com/@eco_hacks/video/705622698054070692,2025-10-11 14:04:48,27541,1500,142
V00187,Gym Enthusiast,Queso Fresco Batido 0%,Cena FIT en 10 minutos,"#gymtok, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/788777244052513586,2025-05-24 14:04:48,18818,488,33
V00188,Gym Enthusiast,Claras de Huevo,Cena FIT en 10 minutos,"#fitness, #gymtok, #proteina, #volumen",https://www.tiktok.com/@gymfoodie/video/793589158803698080,2025-06-28 14:04:48,85572,3218,410
V00189,Vegano,Hummus Clásico,Alternativas Vegetales TOP en el Súper,"#tofu, #recetasveganas, #singluten, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/792915717860411337,2025-08-30 14:04:48,83386,5382,623
V00190,Eco-Friendly,Arroz Integral BIO,Mi Compra a Granel,"#ecofriendly, #productosverdes, #plasticfree, #mercadona",https://www.tiktok.com/@eco_hacks/video/766581429370811415,2025-07-15 14:04:48,19240,1433,168
V00191,Conveniente/Express,Pizza Congelada Variada,Platos Preparados que Valen la Pena,"#soltero, #rapido, #mercadona, #pizzacongeladavariada",https://www.tiktok.com/@quickmeals_es/video/702113710925043832,2025-07-09 14:04:48,85080,2879,349
V00192,Familia Numerosa,Detergente Lavadora Formato XL,Compra Mensual en Mercadona (MAXI CESTA),"#organizacion, #comprasemanal, #hacendado, #detergentelavadoraformatoxl",https://www.tiktok.com/@misfamiliafood/video/786266150450623949,2025-09-13 14:04:48,9025,199,12
V00193,Conveniente/Express,Pizza Congelada Variada,Tuppers de la Semana para Solteros,"#express, #comidapreparada, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/746305085005979012,2025-08-26 14:04:48,87018,3051,355
V00194,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Tuppers para Toda la Semana Familiar,"#familia, #packahorro, #organizacion, #recetasencasa, #mercadona",https://www.tiktok.com/@misfamiliafood/video/777120988832640429,2025-10-02 14:04:48,25441,738,40
V00195,Conveniente/Express,Pizza Congelada Variada,Platos Preparados que Valen la Pena,"#comidapreparada, #cenafacil, #ahorratiempo, #soltero",https://www.tiktok.com/@quickmeals_es/video/784313185853857725,2025-06-22 14:04:48,37696,1018,140
V00196,Gym Enthusiast,Queso Fresco Batido 0%,La Mejor Proteína Barata de Hacendado,"#proteina, #gymtok, #volumen, #mercadona, #mercadona, #quesofrescobatido0%",https://www.tiktok.com/@gymfoodie/video/796819666723936904,2025-06-30 14:04:48,68708,2275,188
