video_id,nicho_tribu,titulo,hashtags,url_video,fecha_publicacion,vistas,likes,comentarios
V00130,Gym Enthusiast,Receta Post-Entreno Proteica,"#volumen, #proteina, #hacendado",https://www.tiktok.com/@gymfoodie/video/796097583567540686,2025-05-23 12:10:08,11486,494,73
V00131,Conveniente/Express,Platos Preparados que Valen la Pena,"#cenafacil, #express, #ahorratiempo, #recetasfaciles",https://www.tiktok.com/@quickmeals_es/video/772750622441826527,2025-07-21 12:10:08,99682,4026,522
V00132,Eco-Friendly,Productos Zero Waste de Mercadona,"#sostenible, #bio, #zerowaste, #productosverdes, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/785054615635820295,2025-08-02 12:10:08,14805,899,96
V00133,Eco-Friendly,Alternativas Sostenibles en el Baño,"#ecofriendly, #sostenible, #zerowaste, #productosverdes, #hacendado",https://www.tiktok.com/@eco_hacks/video/791091405848822277,2025-09-02 12:10:08,15731,389,21
V00134,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#familia, #comprasemanal, #hacendado",https://www.tiktok.com/@misfamiliafood/video/743540253994196950,2025-10-14 12:10:08,42996,2989,254
V00135,Vegano,Tofu Revuelto Épico,"#plantbased, #singluten, #mercadona, #vegano, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/704727926144255833,2025-10-28 12:10:08,32328,2273,163
V00136,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#comprasemanal, #organizacion, #familia, #packahorro, #mercadona",https://www.tiktok.com/@misfamiliafood/video/750535524526787425,2025-05-18 12:10:08,12546,834,53
V00137,Eco-Friendly,Productos Zero Waste de Mercadona,"#ecofriendly, #sostenible, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/766076557309394806,2025-07-21 12:10:08,17149,1284,87
V00138,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#soltero, #cenafacil, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@quickmeals_es/video/738124166372218133,2025-09-18 12:10:08,36940,1853,183
V00139,Gourmet/Premium,Catando el Queso Manchego Curado,"#gourmet, #delicatessen, #aove, #hacendado, #recetasfaciles",https://www.tiktok.com/@gourmet_reviews/video/799719572365398016,2025-06-07 12:10:08,23760,866,60
V00140,Vegano,Tofu Revuelto Épico,"#recetasveganas, #plantbased, #mercadona, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/767572094851342230,2025-11-10 12:10:08,35811,2819,299
V00141,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #recetasfit, #volumen, #hacendado, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/741002621735336829,2025-09-19 12:10:08,228705,13940,2077
V00142,Gourmet/Premium,Aceite de Oliva AOVE: El Test,"#cata, #aove",https://www.tiktok.com/@gourmet_reviews/video/702040816642975011,2025-10-03 12:10:08,13536,501,72
V00143,Gym Enthusiast,Receta Post-Entreno Proteica,"#recetasfit, #proteina, #fitness, #volumen, #hacendado, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/772601092339591998,2025-07-04 12:10:08,78070,5241,778
V00144,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#volumen, #recetasfit, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/702489503065476164,2025-06-28 12:10:08,121940,4556,378
V00145,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#recetasfit, #proteina",https://www.tiktok.com/@gymfoodie/video/779897649529982242,2025-05-19 12:10:08,10448,637,78
V00146,Gym Enthusiast,Cena FIT en 10 minutos,"#fitness, #mercadona, #proteina, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/787491914323710914,2025-05-14 12:10:08,88863,3551,256
V00147,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#fitness, #recetasfit, #proteina, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/727194576450640930,2025-09-28 12:10:08,45245,3229,393
V00148,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#delicatessen, #jamon, #recetapremium, #recetasfaciles",https://www.tiktok.com/@gourmet_reviews/video/727797516615300062,2025-08-15 12:10:08,18350,1271,147
V00149,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#glutenfree, #singluten, #apto, #intolerancia, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/705175960203897981,2025-06-09 12:10:08,26947,1282,130
V00150,Vegano,Postres Veganos Ricos y Rápidos,"#vegano, #mercadona, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/780932798091623403,2025-07-22 12:10:08,40455,2755,396
V00151,Gym Enthusiast,Cena FIT en 10 minutos,"#gymtok, #proteina, #volumen, #recetasfit, #mercadona, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/721629529994194602,2025-09-26 12:10:08,132268,6788,998
V00152,Vegano,Postres Veganos Ricos y Rápidos,"#singluten, #tofu, #mercadona, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/734744636297682360,2025-09-23 12:10:08,94332,6374,445
V00153,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#recetasencasa, #familia, #granel, #comprasemanal, #mercadona",https://www.tiktok.com/@misfamiliafood/video/792411658157513041,2025-10-14 12:10:08,5487,337,23
V00154,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#cenafacil, #rapido, #ahorratiempo, #mercadona",https://www.tiktok.com/@quickmeals_es/video/715405105259383108,2025-10-31 12:10:08,187730,13114,1011
V00155,Eco-Friendly,Mi Compra a Granel,"#productosverdes, #zerowaste, #sostenible, #plasticfree",https://www.tiktok.com/@eco_hacks/video/703651793996098607,2025-06-10 12:10:08,11658,792,51
V00156,Vegano,Alternativas Vegetales TOP en el Súper,"#plantbased, #singluten, #recetasveganas, #vegano",https://www.tiktok.com/@veganlife_es/video/732286195965954307,2025-09-30 12:10:08,138185,7333,428
V00157,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#intolerancia, #sinlactosa, #apto, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/717936090620891661,2025-07-06 12:10:08,46869,2363,326
V00158,Celíaco/Intolerancias,Postres aptos para Celíacos,"#glutenfree, #intolerancia, #sinlactosa, #apto",https://www.tiktok.com/@celiaco_reviews/video/758952366449499088,2025-08-07 12:10:08,29218,2028,181
V00159,Vegano,Alternativas Vegetales TOP en el Súper,"#tofu, #recetasveganas, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/775465188257464103,2025-05-20 12:10:08,105064,6111,374
V00160,Conveniente/Express,Platos Preparados que Valen la Pena,"#soltero, #express, #mercadona, #recetasfaciles",https://www.tiktok.com/@quickmeals_es/video/751531328191412883,2025-09-10 12:10:08,214640,12706,1765
V00161,Gym Enthusiast,Cena FIT en 10 minutos,"#volumen, #gymtok, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/701422489457241533,2025-08-31 12:10:08,72566,3932,234
V00162,Gym Enthusiast,Cena FIT en 10 minutos,"#volumen, #proteina",https://www.tiktok.com/@gymfoodie/video/713432332018948171,2025-06-20 12:10:08,99572,3501,201
V00163,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#packahorro, #comprasemanal, #recetasencasa, #organizacion, #mercadona",https://www.tiktok.com/@misfamiliafood/video/790485838235753152,2025-06-12 12:10:08,8201,357,29
V00164,Gym Enthusiast,Receta Post-Entreno Proteica,"#proteina, #gymtok, #mercadona, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/705013071540448036,2025-08-22 12:10:08,210885,9934,1202
V00165,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#packahorro, #recetasencasa, #familia, #organizacion",https://www.tiktok.com/@misfamiliafood/video/707134764691589108,2025-11-10 12:10:08,49823,2231,300
V00166,Vegano,Alternativas Vegetales TOP en el Súper,"#mercadona, #vegano, #tofu",https://www.tiktok.com/@veganlife_es/video/776133693836435524,2025-06-28 12:10:08,115878,3547,234
V00167,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#recetasencasa, #granel, #comprasemanal, #organizacion, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/775425244004025116,2025-05-29 12:10:08,16374,738,97
V00168,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#mercadona, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/770203809240067220,2025-08-14 12:10:08,117336,6849,935
V00169,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#organizacion, #familia, #packahorro, #granel, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/756081884498588862,2025-10-11 12:10:08,6860,388,24
V00170,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#proteina, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/717058407216915295,2025-07-08 12:10:08,54068,2563,287
V00171,Conveniente/Express,Tuppers de la Semana para Solteros,"#comidapreparada, #soltero, #ahorratiempo, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/785834359378608718,2025-05-25 12:10:08,60459,1988,227
V00172,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#recetasencasa, #granel, #packahorro, #organizacion, #mercadona",https://www.tiktok.com/@misfamiliafood/video/786764898103745841,2025-07-01 12:10:08,47655,3067,278
V00173,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#fitness, #recetasfit, #volumen, #hacendado",https://www.tiktok.com/@gymfoodie/video/789666552160011519,2025-07-09 12:10:08,128475,6204,880
V00174,Conveniente/Express,Platos Preparados que Valen la Pena,"#cenafacil, #rapido, #soltero, #comidapreparada",https://www.tiktok.com/@quickmeals_es/video/773283581155437535,2025-06-16 12:10:08,106360,2751,278
V00175,Eco-Friendly,Alternativas Sostenibles en el Baño,"#bio, #productosverdes, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/759276466282148572,2025-10-04 12:10:08,30713,1859,225
V00176,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#organizacion, #comprasemanal, #packahorro, #familia, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/786798937385076399,2025-05-27 12:10:08,8960,620,52
V00177,Eco-Friendly,Productos Zero Waste de Mercadona,"#sostenible, #bio, #hacendado",https://www.tiktok.com/@eco_hacks/video/740175059463194446,2025-05-21 12:10:08,48889,1964,123
V00178,Conveniente/Express,Tuppers de la Semana para Solteros,"#comidapreparada, #ahorratiempo, #mercadona",https://www.tiktok.com/@quickmeals_es/video/748343442625450356,2025-07-04 12:10:08,42984,1076,96
V00179,Conveniente/Express,Platos Preparados que Valen la Pena,"#cenafacil, #express, #soltero, #hacendado",https://www.tiktok.com/@quickmeals_es/video/748970645784597629,2025-08-14 12:10:08,45022,2691,242
V00180,Eco-Friendly,Mi Compra a Granel,"#ecofriendly, #bio, #plasticfree, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/797925767638643330,2025-11-08 12:10:08,14718,548,30
V00181,Vegano,Alternativas Vegetales TOP en el Súper,"#singluten, #plantbased, #vegano, #recetasveganas",https://www.tiktok.com/@veganlife_es/video/726974534568318008,2025-06-22 12:10:08,48746,1107,159
V00182,Gym Enthusiast,Receta Post-Entreno Proteica,"#mercadona, #fitness",https://www.tiktok.com/@gymfoodie/video/707602187536499849,2025-08-25 12:10:08,54039,1541,199
V00183,Vegano,Tofu Revuelto Épico,"#mercadona, #recetasveganas, #plantbased, #mercadona",https://www.tiktok.com/@veganlife_es/video/755164687765712936,2025-05-29 12:10:08,99087,7651,626
V00184,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#granel, #packahorro, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/721867598191335545,2025-05-24 12:10:08,33039,2487,249
V00185,Conveniente/Express,Platos Preparados que Valen la Pena,"#rapido, #soltero, #comidapreparada, #express, #mercadona",https://www.tiktok.com/@quickmeals_es/video/794322408963429775,2025-10-01 12:10:08,96450,5025,376
V00186,Gourmet/Premium,Aceite de Oliva AOVE: El Test,"#aove, #delicatessen, #recetasfaciles",https://www.tiktok.com/@gourmet_reviews/video/747357910487898883,2025-07-20 12:10:08,12315,687,36
V00187,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#recetapremium, #delicatessen, #gourmet",https://www.tiktok.com/@gourmet_reviews/video/729001952680027545,2025-08-13 12:10:08,19180,607,40
V00188,Gym Enthusiast,Cena FIT en 10 minutos,"#recetasfit, #mercadona, #mercadona, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/728857062942559450,2025-10-15 12:10:08,195400,10643,673
V00189,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#granel, #organizacion, #packahorro, #familia, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/717882970685940144,2025-10-03 12:10:08,21019,565,30
V00190,Celíaco/Intolerancias,Postres aptos para Celíacos,"#glutenfree, #singluten, #intolerancia",https://www.tiktok.com/@celiaco_reviews/video/749349569009395179,2025-06-18 12:10:08,34023,2025,212
V00191,Celíaco/Intolerancias,Postres aptos para Celíacos,"#sinlactosa, #singluten, #hacendado, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/713121812488058987,2025-10-04 12:10:08,14436,973,63
V00192,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#celiaco, #intolerancia, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/724274277465232781,2025-05-15 12:10:08,33484,2482,301
V00193,Vegano,Alternativas Vegetales TOP en el Súper,"#vegano, #recetasveganas, #plantbased",https://www.tiktok.com/@veganlife_es/video/715794710841305085,2025-09-05 12:10:08,94292,2602,227
V00194,Vegano,Tofu Revuelto Épico,"#vegano, #singluten, #tofu",https://www.tiktok.com/@veganlife_es/video/780280430223422130,2025-09-22 12:10:08,53259,1390,115
V00195,Conveniente/Express,Platos Preparados que Valen la Pena,"#rapido, #cenafacil, #express, #comidapreparada, #mercadona, #recetasfaciles",https://www.tiktok.com/@quickmeals_es/video/718466570313601446,2025-07-05 12:10:08,61041,2480,191
V00196,Eco-Friendly,Alternativas Sostenibles en el Baño,"#plasticfree, #ecofriendly, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/738020381683448207,2025-10-21 12:10:08,41053,1746,173
V00197,Gym Enthusiast,Receta Post-Entreno Proteica,"#proteina, #fitness",https://www.tiktok.com/@gymfoodie/video/740130581092669184,2025-11-02 12:10:08,128835,7499,918
V00198,Vegano,Tofu Revuelto Épico,"#singluten, #tofu, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/741401847932456250,2025-08-20 12:10:08,37920,2595,196
V00199,Vegano,Tofu Revuelto Épico,"#tofu, #recetasveganas, #mercadona, #singluten, #mercadona",https://www.tiktok.com/@veganlife_es/video/736264271104834461,2025-07-13 12:10:08,99488,7588,395
V00200,Gym Enthusiast,Cena FIT en 10 minutos,"#proteina, #mercadona, #mercadona, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/781539497312450535,2025-11-02 12:10:08,33783,776,52
V00201,Vegano,Alternativas Vegetales TOP en el Súper,"#singluten, #vegano, #mercadona",https://www.tiktok.com/@veganlife_es/video/717495741124329742,2025-10-04 12:10:08,57561,3784,320
V00202,Eco-Friendly,Productos Zero Waste de Mercadona,"#sostenible, #zerowaste, #plasticfree, #mercadona, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/773442472300848704,2025-06-09 12:10:08,44554,1268,168
V00203,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#volumen, #gymtok, #fitness, #proteina, #hacendado, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/775449927736076218,2025-05-23 12:10:08,50272,1313,141
V00204,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#singluten, #apto, #sinlactosa, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/792704867888671207,2025-07-02 12:10:08,43171,2445,247
V00205,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #volumen, #recetasfit",https://www.tiktok.com/@gymfoodie/video/770117029127597423,2025-10-28 12:10:08,132684,5275,464
V00206,Eco-Friendly,Alternativas Sostenibles en el Baño,"#bio, #plasticfree, #productosverdes, #sostenible, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/775345686122760841,2025-09-30 12:10:08,12430,444,63
V00207,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#singluten, #sinlactosa",https://www.tiktok.com/@celiaco_reviews/video/767145733767137472,2025-11-10 12:10:08,41006,1487,155
V00208,Eco-Friendly,Alternativas Sostenibles en el Baño,"#zerowaste, #ecofriendly, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/720286653786892879,2025-10-26 12:10:08,21303,937,69
V00209,Conveniente/Express,Platos Preparados que Valen la Pena,"#cenafacil, #soltero, #express, #comidapreparada, #hacendado",https://www.tiktok.com/@quickmeals_es/video/775853404346478392,2025-08-03 12:10:08,79050,1805,123
V00210,Eco-Friendly,Alternativas Sostenibles en el Baño,"#bio, #zerowaste, #productosverdes, #sostenible, #hacendado",https://www.tiktok.com/@eco_hacks/video/793678006422535403,2025-07-26 12:10:08,47771,3063,302
V00211,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#glutenfree, #celiaco, #sinlactosa, #singluten, #hacendado, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/794144157733847589,2025-09-17 12:10:08,37953,850,68
V00212,Gourmet/Premium,Catando el Queso Manchego Curado,"#cata, #jamon, #delicatessen, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/769923103816098465,2025-11-09 12:10:08,25515,2005,196
V00213,Gym Enthusiast,Cena FIT en 10 minutos,"#volumen, #recetasfit, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/745778268644922709,2025-06-27 12:10:08,46545,1266,66
V00214,Eco-Friendly,Productos Zero Waste de Mercadona,"#ecofriendly, #bio, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/768977535655757378,2025-09-14 12:10:08,19336,1042,71
V00215,Vegano,Alternativas Vegetales TOP en el Súper,"#tofu, #singluten, #recetasveganas",https://www.tiktok.com/@veganlife_es/video/729233251107273426,2025-09-27 12:10:08,85432,3553,489
V00216,Vegano,Tofu Revuelto Épico,"#recetasveganas, #mercadona, #plantbased, #vegano, #mercadona",https://www.tiktok.com/@veganlife_es/video/740432561479870794,2025-09-24 12:10:08,168045,5947,626
V00217,Vegano,Alternativas Vegetales TOP en el Súper,"#vegano, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/743360751836623833,2025-05-28 12:10:08,249005,14439,1517
V00218,Eco-Friendly,Productos Zero Waste de Mercadona,"#ecofriendly, #bio, #productosverdes, #mercadona",https://www.tiktok.com/@eco_hacks/video/739407797018808852,2025-11-10 12:10:08,5222,257,28
V00219,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#packahorro, #familia, #recetasencasa, #mercadona",https://www.tiktok.com/@misfamiliafood/video/777701499247053718,2025-08-15 12:10:08,8987,259,23
V00220,Conveniente/Express,Platos Preparados que Valen la Pena,"#soltero, #comidapreparada, #cenafacil, #express, #mercadona",https://www.tiktok.com/@quickmeals_es/video/743672939495954030,2025-07-23 12:10:08,89464,2461,230
