ticket_id,user_id,date,total_amount,store_location
T000471,U0031,2025-04-26,23.5,Mercadona Valencia
T000472,U0031,2025-05-07,40.2,Mercadona Valencia
T000473,U0031,2025-05-18,46.0,Mercadona Valencia
T000474,U0031,2025-05-29,39.2,Mercadona Valencia
T000475,U0031,2025-06-09,14.1,Mercadona Valencia
T000476,U0031,2025-06-20,45.5,Mercadona Valencia
T000477,U0031,2025-07-01,37.2,Mercadona Valencia
T000478,U0031,2025-07-12,42.5,Mercadona Valencia
T000479,U0031,2025-07-23,33.6,Mercadona Valencia
T000480,U0031,2025-08-03,51.0,Mercadona Valencia
T000481,U0031,2025-08-14,19.4,Mercadona Valencia
T000482,U0031,2025-08-25,31.8,Mercadona Valencia
T000483,U0031,2025-09-05,29.9,Mercadona Valencia
T000484,U0031,2025-09-16,22.4,Mercadona Valencia
T000485,U0031,2025-09-27,27.6,Mercadona Valencia
T000486,U0031,2025-10-08,25.6,Mercadona Valencia
T000487,U0031,2025-10-19,41.7,Mercadona Valencia
T000488,U0031,2025-10-30,51.0,Mercadona Valencia
T000489,U0032,2024-02-01,14.05,Mercadona Madrid
T000490,U0032,2024-03-12,61.9,Mercadona Madrid
T000491,U0032,2024-04-22,53.8,Mercadona Madrid
T000492,U0032,2024-06-01,96.4,Mercadona Madrid
T000493,U0032,2024-07-12,43.05,Mercadona Madrid
T000494,U0032,2024-08-21,87.95,Mercadona Madrid
T000495,U0032,2024-10-01,99.4,Mercadona Madrid
T000496,U0032,2024-11-10,136.25,Mercadona Madrid
T000497,U0032,2024-12-21,14.85,Mercadona Madrid
T000498,U0032,2025-01-30,91.5,Mercadona Madrid
T000499,U0032,2025-03-12,110.6,Mercadona Madrid
T000500,U0032,2025-04-21,83.05,Mercadona Madrid
T000501,U0032,2025-06-01,47.5,Mercadona Madrid
T000502,U0032,2025-07-11,92.85,Mercadona Madrid
T000503,U0032,2025-08-21,87.9,Mercadona Madrid
T000504,U0032,2025-09-30,123.95,Mercadona Madrid
T000505,U0033,2024-04-22,38.3,Mercadona Sevilla
T000506,U0033,2024-06-17,55.9,Mercadona Sevilla
T000507,U0033,2024-08-13,51.6,Mercadona Sevilla
T000508,U0033,2024-10-09,18.3,Mercadona Sevilla
T000509,U0033,2024-12-04,44.0,Mercadona Sevilla
T000510,U0033,2025-01-30,36.1,Mercadona Sevilla
T000511,U0033,2025-03-28,37.5,Mercadona Sevilla
T000512,U0033,2025-05-23,41.5,Mercadona Sevilla
T000513,U0033,2025-07-19,55.7,Mercadona Sevilla
T000514,U0033,2025-09-14,34.7,Mercadona Sevilla
T000515,U0034,2024-01-04,97.6,Mercadona Valencia
T000516,U0034,2024-03-05,132.8,Mercadona Valencia
T000517,U0034,2024-05-05,115.9,Mercadona Valencia
T000518,U0034,2024-07-06,100.2,Mercadona Valencia
T000519,U0034,2024-09-05,107.1,Mercadona Valencia
T000520,U0034,2024-11-06,117.8,Mercadona Valencia
T000521,U0034,2025-01-06,107.7,Mercadona Valencia
T000522,U0034,2025-03-09,138.2,Mercadona Valencia
T000523,U0034,2025-05-09,113.4,Mercadona Valencia
T000524,U0034,2025-07-10,125.2,Mercadona Valencia
T000525,U0034,2025-09-09,139.7,Mercadona Valencia
T000526,U0035,2023-12-18,33.0,Mercadona Sevilla
T000527,U0035,2024-01-30,26.4,Mercadona Sevilla
T000528,U0035,2024-03-13,26.1,Mercadona Sevilla
T000529,U0035,2024-04-25,49.2,Mercadona Sevilla
T000530,U0035,2024-06-08,42.3,Mercadona Sevilla
T000531,U0035,2024-07-21,41.4,Mercadona Sevilla
T000532,U0035,2024-09-02,32.7,Mercadona Sevilla
T000533,U0035,2024-10-16,43.5,Mercadona Sevilla
T000534,U0035,2024-11-28,29.4,Mercadona Sevilla
T000535,U0035,2025-01-10,24.6,Mercadona Sevilla
T000536,U0035,2025-02-23,26.7,Mercadona Sevilla
T000537,U0035,2025-04-07,42.6,Mercadona Sevilla
T000538,U0035,2025-05-20,60.0,Mercadona Sevilla
T000539,U0035,2025-07-03,32.4,Mercadona Sevilla
T000540,U0035,2025-08-15,13.8,Mercadona Sevilla
T000541,U0035,2025-09-27,44.7,Mercadona Sevilla
T000542,U0036,2024-03-26,56.4,Mercadona Valencia
T000543,U0036,2024-04-24,56.7,Mercadona Valencia
T000544,U0036,2024-05-24,28.2,Mercadona Valencia
T000545,U0036,2024-06-23,30.6,Mercadona Valencia
T000546,U0036,2024-07-22,21.6,Mercadona Valencia
T000547,U0036,2024-08-21,35.4,Mercadona Valencia
T000548,U0036,2024-09-20,17.7,Mercadona Valencia
T000549,U0036,2024-10-19,48.6,Mercadona Valencia
T000550,U0036,2024-11-18,39.6,Mercadona Valencia
T000551,U0036,2024-12-18,45.9,Mercadona Valencia
T000552,U0036,2025-01-17,32.4,Mercadona Valencia
T000553,U0036,2025-02-15,23.1,Mercadona Valencia
T000554,U0036,2025-03-17,48.0,Mercadona Valencia
T000555,U0036,2025-04-16,39.9,Mercadona Valencia
T000556,U0036,2025-05-15,22.8,Mercadona Valencia
T000557,U0036,2025-06-14,35.7,Mercadona Valencia
T000558,U0036,2025-07-14,51.0,Mercadona Valencia
T000559,U0036,2025-08-12,15.3,Mercadona Valencia
T000560,U0036,2025-09-11,38.1,Mercadona Valencia
T000561,U0036,2025-10-11,42.6,Mercadona Valencia
T000562,U0037,2025-07-03,42.6,Mercadona Madrid
T000563,U0037,2025-07-11,38.1,Mercadona Madrid
T000564,U0037,2025-07-20,29.1,Mercadona Madrid
T000565,U0037,2025-07-29,39.0,Mercadona Madrid
T000566,U0037,2025-08-06,46.8,Mercadona Madrid
T000567,U0037,2025-08-15,39.3,Mercadona Madrid
T000568,U0037,2025-08-24,48.6,Mercadona Madrid
T000569,U0037,2025-09-01,20.4,Mercadona Madrid
T000570,U0037,2025-09-10,31.8,Mercadona Madrid
T000571,U0037,2025-09-19,49.2,Mercadona Madrid
T000572,U0037,2025-09-27,45.3,Mercadona Madrid
T000573,U0037,2025-10-06,26.4,Mercadona Madrid
T000574,U0037,2025-10-15,48.3,Mercadona Madrid
T000575,U0037,2025-10-23,33.9,Mercadona Madrid
T000576,U0037,2025-11-01,31.8,Mercadona Madrid
T000577,U0038,2025-04-26,63.5,Mercadona Sevilla
T000578,U0038,2025-05-05,92.0,Mercadona Sevilla
T000579,U0038,2025-05-15,128.6,Mercadona Sevilla
T000580,U0038,2025-05-25,117.0,Mercadona Sevilla
T000581,U0038,2025-06-04,140.6,Mercadona Sevilla
T000582,U0038,2025-06-14,126.4,Mercadona Sevilla
T000583,U0038,2025-06-24,117.9,Mercadona Sevilla
T000584,U0038,2025-07-04,90.6,Mercadona Sevilla
T000585,U0038,2025-07-14,126.2,Mercadona Sevilla
T000586,U0038,2025-07-24,134.6,Mercadona Sevilla
T000587,U0038,2025-08-03,82.6,Mercadona Sevilla
T000588,U0038,2025-08-12,122.3,Mercadona Sevilla
T000589,U0038,2025-08-22,90.4,Mercadona Sevilla
T000590,U0038,2025-09-01,112.2,Mercadona Sevilla
T000591,U0038,2025-09-11,91.6,Mercadona Sevilla
T000592,U0038,2025-09-21,57.1,Mercadona Sevilla
T000593,U0038,2025-10-01,114.2,Mercadona Sevilla
T000594,U0038,2025-10-11,146.0,Mercadona Sevilla
T000595,U0038,2025-10-21,139.7,Mercadona Sevilla
T000596,U0038,2025-10-31,38.9,Mercadona Sevilla
T000597,U0039,2024-03-12,111.8,Mercadona Sevilla
T000598,U0039,2024-04-11,93.9,Mercadona Sevilla
T000599,U0039,2024-05-11,101.9,Mercadona Sevilla
T000600,U0039,2024-06-11,172.9,Mercadona Sevilla
T000601,U0039,2024-07-11,115.3,Mercadona Sevilla
T000602,U0039,2024-08-11,128.7,Mercadona Sevilla
T000603,U0039,2024-09-10,144.8,Mercadona Sevilla
T000604,U0039,2024-10-10,118.4,Mercadona Sevilla
T000605,U0039,2024-11-10,153.2,Mercadona Sevilla
T000606,U0039,2024-12-10,132.7,Mercadona Sevilla
T000607,U0039,2025-01-10,75.3,Mercadona Sevilla
T000608,U0039,2025-02-09,169.7,Mercadona Sevilla
T000609,U0039,2025-03-11,138.1,Mercadona Sevilla
T000610,U0039,2025-04-11,114.7,Mercadona Sevilla
T000611,U0039,2025-05-11,67.3,Mercadona Sevilla
T000612,U0039,2025-06-11,111.9,Mercadona Sevilla
T000613,U0039,2025-07-11,110.3,Mercadona Sevilla
T000614,U0039,2025-08-10,124.8,Mercadona Sevilla
T000615,U0039,2025-09-10,102.4,Mercadona Sevilla
T000616,U0039,2025-10-10,145.1,Mercadona Sevilla
T000617,U0040,2025-09-16,46.9,Mercadona Bilbao
T000618,U0040,2025-09-20,63.1,Mercadona Bilbao
T000619,U0040,2025-09-24,31.1,Mercadona Bilbao
T000620,U0040,2025-09-28,19.2,Mercadona Bilbao
T000621,U0040,2025-10-02,15.5,Mercadona Bilbao
T000622,U0040,2025-10-07,41.0,Mercadona Bilbao
T000623,U0040,2025-10-11,39.3,Mercadona Bilbao
T000624,U0040,2025-10-15,62.9,Mercadona Bilbao
T000625,U0040,2025-10-19,21.6,Mercadona Bilbao
T000626,U0040,2025-10-24,35.6,Mercadona Bilbao
T000627,U0040,2025-10-28,26.5,Mercadona Bilbao
T000628,U0040,2025-11-01,50.6,Mercadona Bilbao
T000629,U0040,2025-11-05,42.0,Mercadona Bilbao
T000630,U0041,2025-01-07,118.2,Mercadona Bilbao
T000631,U0041,2025-01-26,120.1,Mercadona Bilbao
T000632,U0041,2025-02-14,60.1,Mercadona Bilbao
T000633,U0041,2025-03-05,78.7,Mercadona Bilbao
T000634,U0041,2025-03-24,149.1,Mercadona Bilbao
T000635,U0041,2025-04-12,77.0,Mercadona Bilbao
T000636,U0041,2025-05-02,119.2,Mercadona Bilbao
T000637,U0041,2025-05-21,114.7,Mercadona Bilbao
T000638,U0041,2025-06-09,131.2,Mercadona Bilbao
T000639,U0041,2025-06-28,120.7,Mercadona Bilbao
T000640,U0041,2025-07-17,48.6,Mercadona Bilbao
T000641,U0041,2025-08-06,71.3,Mercadona Bilbao
T000642,U0041,2025-08-25,71.5,Mercadona Bilbao
T000643,U0041,2025-09-13,97.6,Mercadona Bilbao
T000644,U0041,2025-10-02,137.1,Mercadona Bilbao
T000645,U0041,2025-10-21,80.7,Mercadona Bilbao
T000646,U0042,2025-07-18,22.2,Mercadona Bilbao
T000647,U0042,2025-07-28,45.2,Mercadona Bilbao
T000648,U0042,2025-08-07,47.0,Mercadona Bilbao
T000649,U0042,2025-08-18,21.9,Mercadona Bilbao
T000650,U0042,2025-08-28,32.7,Mercadona Bilbao
T000651,U0042,2025-09-08,35.1,Mercadona Bilbao
T000652,U0042,2025-09-18,33.3,Mercadona Bilbao
T000653,U0042,2025-09-29,22.7,Mercadona Bilbao
T000654,U0042,2025-10-09,34.6,Mercadona Bilbao
T000655,U0042,2025-10-20,33.9,Mercadona Bilbao
T000656,U0042,2025-10-30,17.3,Mercadona Bilbao
T000657,U0043,2025-06-19,33.9,Mercadona Bilbao
T000658,U0043,2025-06-29,28.5,Mercadona Bilbao
T000659,U0043,2025-07-09,21.3,Mercadona Bilbao
T000660,U0043,2025-07-19,32.1,Mercadona Bilbao
T000661,U0043,2025-07-30,48.3,Mercadona Bilbao
T000662,U0043,2025-08-09,45.0,Mercadona Bilbao
T000663,U0043,2025-08-19,13.8,Mercadona Bilbao
T000664,U0043,2025-08-30,22.2,Mercadona Bilbao
T000665,U0043,2025-09-09,26.4,Mercadona Bilbao
T000666,U0043,2025-09-19,59.1,Mercadona Bilbao
T000667,U0043,2025-09-29,19.8,Mercadona Bilbao
T000668,U0043,2025-10-10,36.3,Mercadona Bilbao
T000669,U0043,2025-10-20,20.7,Mercadona Bilbao
T000670,U0043,2025-10-30,49.5,Mercadona Bilbao
T000671,U0044,2025-06-16,42.9,Mercadona Valencia
T000672,U0044,2025-06-28,9.6,Mercadona Valencia
T000673,U0044,2025-07-10,54.9,Mercadona Valencia
T000674,U0044,2025-07-22,29.1,Mercadona Valencia
T000675,U0044,2025-08-04,45.9,Mercadona Valencia
T000676,U0044,2025-08-16,22.2,Mercadona Valencia
T000677,U0044,2025-08-28,38.1,Mercadona Valencia
T000678,U0044,2025-09-09,44.4,Mercadona Valencia
T000679,U0044,2025-09-22,51.3,Mercadona Valencia
T000680,U0044,2025-10-04,30.3,Mercadona Valencia
T000681,U0044,2025-10-16,37.8,Mercadona Valencia
T000682,U0044,2025-10-28,21.0,Mercadona Valencia
T000683,U0045,2024-12-29,29.1,Mercadona Barcelona
T000684,U0045,2025-01-20,48.0,Mercadona Barcelona
T000685,U0045,2025-02-12,49.8,Mercadona Barcelona
T000686,U0045,2025-03-06,48.6,Mercadona Barcelona
T000687,U0045,2025-03-29,27.0,Mercadona Barcelona
T000688,U0045,2025-04-20,26.1,Mercadona Barcelona
T000689,U0045,2025-05-13,25.2,Mercadona Barcelona
T000690,U0045,2025-06-05,30.0,Mercadona Barcelona
T000691,U0045,2025-06-27,27.3,Mercadona Barcelona
T000692,U0045,2025-07-20,37.8,Mercadona Barcelona
T000693,U0045,2025-08-11,16.2,Mercadona Barcelona
T000694,U0045,2025-09-03,37.8,Mercadona Barcelona
T000695,U0045,2025-09-25,55.8,Mercadona Barcelona
T000696,U0045,2025-10-18,50.4,Mercadona Barcelona
T000697,U0046,2023-11-29,84.3,Mercadona Madrid
T000698,U0046,2024-01-22,91.0,Mercadona Madrid
T000699,U0046,2024-03-17,105.6,Mercadona Madrid
T000700,U0046,2024-05-11,125.05,Mercadona Madrid
T000701,U0046,2024-07-05,61.15,Mercadona Madrid
T000702,U0046,2024-08-28,126.8,Mercadona Madrid
T000703,U0046,2024-10-22,141.3,Mercadona Madrid
T000704,U0046,2024-12-16,45.0,Mercadona Madrid
T000705,U0046,2025-02-09,16.5,Mercadona Madrid
T000706,U0046,2025-04-04,95.1,Mercadona Madrid
T000707,U0046,2025-05-29,71.3,Mercadona Madrid
T000708,U0046,2025-07-23,104.45,Mercadona Madrid
T000709,U0046,2025-09-16,108.1,Mercadona Madrid
T000710,U0047,2024-04-09,33.9,Mercadona Sevilla
T000711,U0047,2024-05-23,49.0,Mercadona Sevilla
T000712,U0047,2024-07-07,51.8,Mercadona Sevilla
T000713,U0047,2024-08-20,29.2,Mercadona Sevilla
T000714,U0047,2024-10-04,56.0,Mercadona Sevilla
T000715,U0047,2024-11-18,46.1,Mercadona Sevilla
T000716,U0047,2025-01-01,58.4,Mercadona Sevilla
T000717,U0047,2025-02-15,50.0,Mercadona Sevilla
T000718,U0047,2025-03-31,30.5,Mercadona Sevilla
T000719,U0047,2025-05-15,49.3,Mercadona Sevilla
T000720,U0047,2025-06-29,30.6,Mercadona Sevilla
T000721,U0047,2025-08-12,39.7,Mercadona Sevilla
T000722,U0047,2025-09-26,32.8,Mercadona Sevilla
T000723,U0048,2025-02-09,31.75,Mercadona Valencia
T000724,U0048,2025-02-27,43.0,Mercadona Valencia
T000725,U0048,2025-03-17,83.25,Mercadona Valencia
T000726,U0048,2025-04-04,116.15,Mercadona Valencia
T000727,U0048,2025-04-23,52.55,Mercadona Valencia
T000728,U0048,2025-05-11,28.35,Mercadona Valencia
T000729,U0048,2025-05-29,133.2,Mercadona Valencia
T000730,U0048,2025-06-16,136.4,Mercadona Valencia
T000731,U0048,2025-07-05,122.8,Mercadona Valencia
T000732,U0048,2025-07-23,78.4,Mercadona Valencia
T000733,U0048,2025-08-10,93.4,Mercadona Valencia
T000734,U0048,2025-08-28,30.55,Mercadona Valencia
T000735,U0048,2025-09-16,68.65,Mercadona Valencia
T000736,U0048,2025-10-04,124.3,Mercadona Valencia
T000737,U0048,2025-10-22,39.7,Mercadona Valencia
T000738,U0049,2025-05-25,21.0,Mercadona Madrid
T000739,U0049,2025-06-08,29.4,Mercadona Madrid
T000740,U0049,2025-06-22,37.2,Mercadona Madrid
T000741,U0049,2025-07-06,43.2,Mercadona Madrid
T000742,U0049,2025-07-20,15.3,Mercadona Madrid
T000743,U0049,2025-08-03,36.0,Mercadona Madrid
T000744,U0049,2025-08-17,49.2,Mercadona Madrid
T000745,U0049,2025-08-31,28.5,Mercadona Madrid
T000746,U0049,2025-09-14,13.2,Mercadona Madrid
T000747,U0049,2025-09-28,59.7,Mercadona Madrid
T000748,U0049,2025-10-12,32.4,Mercadona Madrid
T000749,U0049,2025-10-26,28.5,Mercadona Madrid
T000750,U0050,2024-11-30,41.9,Mercadona Barcelona
T000751,U0050,2024-12-18,21.4,Mercadona Barcelona
T000752,U0050,2025-01-05,41.4,Mercadona Barcelona
T000753,U0050,2025-01-23,43.0,Mercadona Barcelona
T000754,U0050,2025-02-10,37.2,Mercadona Barcelona
T000755,U0050,2025-02-28,46.5,Mercadona Barcelona
T000756,U0050,2025-03-18,31.2,Mercadona Barcelona
T000757,U0050,2025-04-06,52.9,Mercadona Barcelona
T000758,U0050,2025-04-24,46.3,Mercadona Barcelona
T000759,U0050,2025-05-12,30.9,Mercadona Barcelona
T000760,U0050,2025-05-30,42.4,Mercadona Barcelona
T000761,U0050,2025-06-17,49.8,Mercadona Barcelona
T000762,U0050,2025-07-05,41.5,Mercadona Barcelona
T000763,U0050,2025-07-24,14.0,Mercadona Barcelona
T000764,U0050,2025-08-11,26.6,Mercadona Barcelona
T000765,U0050,2025-08-29,24.5,Mercadona Barcelona
T000766,U0050,2025-09-16,14.4,Mercadona Barcelona
T000767,U0050,2025-10-04,24.7,Mercadona Barcelona
T000768,U0050,2025-10-22,29.5,Mercadona Barcelona
T000769,U0051,2025-05-19,32.65,Mercadona Valencia
T000770,U0051,2025-05-29,50.75,Mercadona Valencia
T000771,U0051,2025-06-08,14.0,Mercadona Valencia
T000772,U0051,2025-06-18,65.9,Mercadona Valencia
T000773,U0051,2025-06-29,110.25,Mercadona Valencia
T000774,U0051,2025-07-09,79.2,Mercadona Valencia
T000775,U0051,2025-07-19,78.75,Mercadona Valencia
T000776,U0051,2025-07-30,78.5,Mercadona Valencia
T000777,U0051,2025-08-09,120.7,Mercadona Valencia
T000778,U0051,2025-08-19,108.9,Mercadona Valencia
T000779,U0051,2025-08-29,85.95,Mercadona Valencia
T000780,U0051,2025-09-09,50.85,Mercadona Valencia
T000781,U0051,2025-09-19,42.4,Mercadona Valencia
T000782,U0051,2025-09-29,57.95,Mercadona Valencia
T000783,U0051,2025-10-10,45.95,Mercadona Valencia
T000784,U0051,2025-10-20,36.5,Mercadona Valencia
T000785,U0051,2025-10-30,57.3,Mercadona Valencia
T000786,U0052,2024-12-02,61.2,Mercadona Madrid
T000787,U0052,2024-12-28,30.9,Mercadona Madrid
T000788,U0052,2025-01-23,44.1,Mercadona Madrid
T000789,U0052,2025-02-19,39.6,Mercadona Madrid
T000790,U0052,2025-03-17,39.3,Mercadona Madrid
T000791,U0052,2025-04-12,43.8,Mercadona Madrid
T000792,U0052,2025-05-09,43.8,Mercadona Madrid
T000793,U0052,2025-06-04,38.1,Mercadona Madrid
T000794,U0052,2025-07-01,40.5,Mercadona Madrid
T000795,U0052,2025-07-27,40.2,Mercadona Madrid
T000796,U0052,2025-08-22,27.0,Mercadona Madrid
T000797,U0052,2025-09-18,55.2,Mercadona Madrid
T000798,U0052,2025-10-14,39.6,Mercadona Madrid
T000799,U0053,2025-09-24,33.4,Mercadona Sevilla
T000800,U0053,2025-09-26,18.0,Mercadona Sevilla
T000801,U0053,2025-09-28,28.8,Mercadona Sevilla
T000802,U0053,2025-10-01,21.9,Mercadona Sevilla
T000803,U0053,2025-10-03,37.7,Mercadona Sevilla
T000804,U0053,2025-10-06,30.9,Mercadona Sevilla
T000805,U0053,2025-10-08,34.7,Mercadona Sevilla
T000806,U0053,2025-10-11,23.6,Mercadona Sevilla
T000807,U0053,2025-10-13,21.7,Mercadona Sevilla
T000808,U0053,2025-10-16,35.3,Mercadona Sevilla
T000809,U0053,2025-10-18,42.4,Mercadona Sevilla
T000810,U0053,2025-10-21,15.5,Mercadona Sevilla
T000811,U0053,2025-10-23,26.7,Mercadona Sevilla
T000812,U0053,2025-10-26,24.4,Mercadona Sevilla
T000813,U0053,2025-10-28,21.3,Mercadona Sevilla
T000814,U0053,2025-10-31,18.1,Mercadona Sevilla
T000815,U0053,2025-11-02,56.0,Mercadona Sevilla
T000816,U0053,2025-11-05,51.0,Mercadona Sevilla
T000817,U0053,2025-11-07,15.2,Mercadona Sevilla
T000818,U0054,2024-06-06,44.7,Mercadona Madrid
T000819,U0054,2024-07-03,15.3,Mercadona Madrid
T000820,U0054,2024-07-30,47.7,Mercadona Madrid
T000821,U0054,2024-08-27,48.6,Mercadona Madrid
T000822,U0054,2024-09-23,36.9,Mercadona Madrid
T000823,U0054,2024-10-21,18.6,Mercadona Madrid
T000824,U0054,2024-11-17,27.9,Mercadona Madrid
T000825,U0054,2024-12-15,34.2,Mercadona Madrid
T000826,U0054,2025-01-11,30.0,Mercadona Madrid
T000827,U0054,2025-02-08,48.9,Mercadona Madrid
T000828,U0054,2025-03-07,38.7,Mercadona Madrid
T000829,U0054,2025-04-04,57.3,Mercadona Madrid
T000830,U0054,2025-05-01,42.6,Mercadona Madrid
T000831,U0054,2025-05-29,18.6,Mercadona Madrid
T000832,U0054,2025-06-25,49.8,Mercadona Madrid
T000833,U0054,2025-07-23,45.0,Mercadona Madrid
T000834,U0054,2025-08-19,37.8,Mercadona Madrid
T000835,U0054,2025-09-16,44.4,Mercadona Madrid
T000836,U0054,2025-10-13,64.2,Mercadona Madrid
T000837,U0055,2025-09-02,28.1,Mercadona Madrid
T000838,U0055,2025-09-06,37.9,Mercadona Madrid
T000839,U0055,2025-09-10,12.9,Mercadona Madrid
T000840,U0055,2025-09-14,48.7,Mercadona Madrid
T000841,U0055,2025-09-18,42.4,Mercadona Madrid
T000842,U0055,2025-09-22,25.3,Mercadona Madrid
T000843,U0055,2025-09-26,29.1,Mercadona Madrid
T000844,U0055,2025-09-30,24.0,Mercadona Madrid
T000845,U0055,2025-10-04,24.5,Mercadona Madrid
T000846,U0055,2025-10-08,19.8,Mercadona Madrid
T000847,U0055,2025-10-12,32.6,Mercadona Madrid
T000848,U0055,2025-10-16,23.9,Mercadona Madrid
T000849,U0055,2025-10-20,40.0,Mercadona Madrid
T000850,U0055,2025-10-24,33.5,Mercadona Madrid
T000851,U0055,2025-10-28,14.6,Mercadona Madrid
T000852,U0055,2025-11-01,30.8,Mercadona Madrid
T000853,U0055,2025-11-05,39.4,Mercadona Madrid
T000854,U0056,2025-03-21,113.7,Mercadona Barcelona
T000855,U0056,2025-04-01,132.9,Mercadona Barcelona
T000856,U0056,2025-04-13,65.35,Mercadona Barcelona
T000857,U0056,2025-04-25,73.6,Mercadona Barcelona
T000858,U0056,2025-05-06,29.0,Mercadona Barcelona
T000859,U0056,2025-05-18,134.75,Mercadona Barcelona
T000860,U0056,2025-05-30,26.8,Mercadona Barcelona
T000861,U0056,2025-06-10,40.0,Mercadona Barcelona
T000862,U0056,2025-06-22,19.5,Mercadona Barcelona
T000863,U0056,2025-07-04,21.3,Mercadona Barcelona
T000864,U0056,2025-07-16,41.9,Mercadona Barcelona
T000865,U0056,2025-07-27,67.45,Mercadona Barcelona
T000866,U0056,2025-08-08,44.5,Mercadona Barcelona
T000867,U0056,2025-08-20,120.4,Mercadona Barcelona
T000868,U0056,2025-08-31,64.95,Mercadona Barcelona
T000869,U0056,2025-09-12,128.15,Mercadona Barcelona
T000870,U0056,2025-09-24,83.0,Mercadona Barcelona
T000871,U0056,2025-10-05,95.7,Mercadona Barcelona
T000872,U0056,2025-10-17,137.1,Mercadona Barcelona
T000873,U0056,2025-10-29,25.05,Mercadona Barcelona
T000874,U0057,2025-01-28,49.0,Mercadona Sevilla
T000875,U0057,2025-02-13,55.1,Mercadona Sevilla
T000876,U0057,2025-03-02,39.4,Mercadona Sevilla
T000877,U0057,2025-03-19,32.2,Mercadona Sevilla
T000878,U0057,2025-04-05,22.9,Mercadona Sevilla
T000879,U0057,2025-04-22,34.9,Mercadona Sevilla
T000880,U0057,2025-05-08,49.1,Mercadona Sevilla
T000881,U0057,2025-05-25,23.5,Mercadona Sevilla
T000882,U0057,2025-06-11,55.1,Mercadona Sevilla
T000883,U0057,2025-06-28,51.0,Mercadona Sevilla
T000884,U0057,2025-07-15,29.3,Mercadona Sevilla
T000885,U0057,2025-08-01,33.8,Mercadona Sevilla
T000886,U0057,2025-08-17,44.5,Mercadona Sevilla
T000887,U0057,2025-09-03,43.1,Mercadona Sevilla
T000888,U0057,2025-09-20,54.0,Mercadona Sevilla
T000889,U0057,2025-10-07,26.0,Mercadona Sevilla
T000890,U0057,2025-10-24,38.6,Mercadona Sevilla
T000891,U0058,2025-03-29,47.7,Mercadona Madrid
T000892,U0058,2025-04-09,6.9,Mercadona Madrid
T000893,U0058,2025-04-21,45.9,Mercadona Madrid
T000894,U0058,2025-05-03,34.2,Mercadona Madrid
T000895,U0058,2025-05-15,41.4,Mercadona Madrid
T000896,U0058,2025-05-27,14.4,Mercadona Madrid
T000897,U0058,2025-06-08,57.6,Mercadona Madrid
T000898,U0058,2025-06-20,27.9,Mercadona Madrid
T000899,U0058,2025-07-02,33.3,Mercadona Madrid
T000900,U0058,2025-07-14,46.5,Mercadona Madrid
T000901,U0058,2025-07-25,62.4,Mercadona Madrid
T000902,U0058,2025-08-06,58.8,Mercadona Madrid
T000903,U0058,2025-08-18,21.9,Mercadona Madrid
T000904,U0058,2025-08-30,23.7,Mercadona Madrid
T000905,U0058,2025-09-11,23.7,Mercadona Madrid
T000906,U0058,2025-09-23,35.4,Mercadona Madrid
T000907,U0058,2025-10-05,37.8,Mercadona Madrid
T000908,U0058,2025-10-17,27.9,Mercadona Madrid
T000909,U0058,2025-10-29,21.0,Mercadona Madrid
T000910,U0059,2025-08-18,39.9,Mercadona Madrid
T000911,U0059,2025-08-22,17.9,Mercadona Madrid
T000912,U0059,2025-08-26,36.4,Mercadona Madrid
T000913,U0059,2025-08-30,24.8,Mercadona Madrid
T000914,U0059,2025-09-03,26.1,Mercadona Madrid
T000915,U0059,2025-09-08,35.9,Mercadona Madrid
T000916,U0059,2025-09-12,43.8,Mercadona Madrid
T000917,U0059,2025-09-16,40.2,Mercadona Madrid
T000918,U0059,2025-09-20,45.0,Mercadona Madrid
T000919,U0059,2025-09-24,36.4,Mercadona Madrid
T000920,U0059,2025-09-29,19.2,Mercadona Madrid
T000921,U0059,2025-10-03,36.2,Mercadona Madrid
T000922,U0059,2025-10-07,43.4,Mercadona Madrid
T000923,U0059,2025-10-11,16.4,Mercadona Madrid
T000924,U0059,2025-10-15,17.1,Mercadona Madrid
T000925,U0059,2025-10-20,47.9,Mercadona Madrid
T000926,U0059,2025-10-24,34.1,Mercadona Madrid
T000927,U0059,2025-10-28,17.9,Mercadona Madrid
T000928,U0059,2025-11-01,33.1,Mercadona Madrid
T000929,U0059,2025-11-05,10.2,Mercadona Madrid
T000930,U0060,2025-05-22,26.4,Mercadona Barcelona
T000931,U0060,2025-06-03,51.6,Mercadona Barcelona
T000932,U0060,2025-06-15,44.4,Mercadona Barcelona
